,Llama2-ShareGPT-Seed-0,Llama2-ShareGPT-Seed-1,Llama2-Tulu,Mistral-ShareGPT,Mistral-Tulu-Seed-0,Mistral-Tulu-Seed-1
Illusion of Control_A project manager at a company from the energy industry deciding on the timeline for the construction of a new solar power plant.,-0.3333333322222223,0.0,-0.45833333276041666,0.9999999966666667,0.1249999998437499,0.05166666689486109
Illusion of Control_A project manager at a company from the real estate management & development industry deciding on the timeline adjustments due to a delay in material supply.,-0.16572871495298377,0.0,-0.18822053804030767,0.16384361254683416,-0.19999999975,0.13333333318518517
Illusion of Control_A project manager at a company from the software & services industry deciding on which agile methodology to implement for the upcoming product development cycle.,-0.16572871495298377,0.0,-0.18822053804030767,0.6499999992666666,0.3199999990933333,0.7417460307993883
Illusion of Control_A project manager at a company from the telecommunication services industry deciding how to allocate resources for the upcoming network expansion project.,-0.16572871495298377,-0.33333333249999997,0.4999999991666666,-0.17499999982499997,-0.5624999991927082,0.4935714278819813
Illusion of Control_A project manager at a company from the utilities industry deciding the allocation of resources for a new renewable energy initiative.,-0.9999999966666667,-0.16666666625,-0.22222222148148146,0.4444444439506173,-0.22222222217592594,0.11722222210878089
Illusion of Control_A property manager at a company from the equity real estate investment trusts industry deciding whether to renew a lease agreement with a major tenant.,-0.16572871495298377,0.0,0.48333333228472225,0.3876190471676341,-0.24999999968749992,0.15444444427256165
Illusion of Control_A property manager at a company from the real estate management & development industry deciding whether to approve a new tenant for a commercial property.,0.1851851857201645,-0.3888888877314815,-0.2499999989930557,0.2857142853061225,-0.2027777775212191,0.1566666663419444
Illusion of Control_A purchasing manager at a company from the automobiles & components industry deciding which suppliers to partner with based on cost efficiency and quality standards.,-0.16572871495298377,0.0,-0.21428571302721094,0.3083333329664351,-0.08333333322916661,0.27222222188503087
Illusion of Control_A purchasing manager at a company from the capital goods industry deciding on negotiating contract terms with a new supplier to reduce material costs.,-0.6666666644444446,-0.1999999995,-0.87499999890625,0.9999999988888888,-0.2611111106844135,-0.14444444412191357
"Illusion of Control_A purchasing manager at a company from the food, beverage & tobacco industry deciding the budget allocation for purchasing new equipment to increase production capacity.",-0.16572871495298377,0.14999999984999998,-0.7777777751851853,0.16384361254683416,-0.04166666678819442,-0.27999999944000004
Illusion of Control_A purchasing manager at a company from the technology hardware & equipment industry deciding whether to switch suppliers for a critical component to reduce costs without compromising quality.,-0.16572871495298377,0.0,-0.18822053804030767,0.19374999950850696,-0.049999999715277736,-0.08095238073356012
Illusion of Control_A quality assurance manager at a company from the commercial & professional services industry deciding on the implementation of new quality control measures.,-0.16572871495298377,0.5999999993999999,-0.18822053804030767,-0.3999999996,-0.13666666641694442,0.24952380905750568
Illusion of Control_A quality assurance manager at a company from the consumer durables & apparel industry deciding the new quality control measures to implement to reduce defects.,-0.16572871495298377,0.5999999993999999,-0.18822053804030767,0.16190476170204082,0.20499999957958334,0.3478571423368112
Illusion of Control_A quality assurance manager at a company from the consumer services industry deciding which quality testing protocols to adopt for a new line of services.,-0.16572871495298377,0.0,0.7499999990624999,0.3333333328571429,0.11500000004680558,0.1288888886019753
Illusion of Control_A quality assurance manager at a company from the energy industry deciding on the criteria for conducting equipment inspections to ensure safety and efficiency.,-0.16572871495298377,0.0,-0.18822053804030767,0.53999999916,0.15119047592042237,0.46150793594150763
"Illusion of Control_A quality assurance manager at a company from the food, beverage & tobacco industry deciding whether to approve a batch of products that slightly deviates from standard specifications.",-0.16572871495298377,-0.07954415930534346,0.7499999990624999,0.21736111087359178,0.07777777769691357,0.008730158705010737
Illusion of Control_A quality assurance manager at a company from the health care equipment & services industry deciding on whether to approve the latest batch of medical devices after inspection.,0.7759259250586934,0.0,0.7499999990624999,0.39999999890952387,-0.18055555515239194,0.04444444454320986
Illusion of Control_A quality assurance manager at a company from the household & personal products industry deciding the protocol for testing a new product formulation.,-0.16572871495298377,-0.249999999375,-0.18822053804030767,-0.33999999965999994,-0.31249999960937497,0.23873015843751072
"Illusion of Control_A quality assurance manager at a company from the pharmaceuticals, biotechnology & life sciences industry deciding on implementing additional quality checks in response to an increase in production defects.",0.2157407405063528,0.1999999998,-0.39999999866666675,0.3399999991711112,0.09499999985624999,0.24166666625347225
Illusion of Control_A quality assurance manager at a company from the semiconductors & semiconductor equipment industry deciding on the implementation of a new testing protocol to improve product reliability.,-0.16572871495298377,-0.16666666625,-0.18822053804030767,0.18666666645037036,-0.06249999992187495,0.01999999998
Illusion of Control_A quality assurance manager at a company from the software & services industry deciding on the adoption of automated testing tools to improve efficiency.,-0.16572871495298377,0.0,0.9999999975,0.34999999965000006,-0.24999999968749992,-0.1977777775074691
Illusion of Control_A quality assurance manager at a company from the technology hardware & equipment industry deciding on the acceptance criteria for a new batch of semiconductors.,-0.16572871495298377,0.0,-0.9999999987500001,-0.06666666659259259,-0.031249999960937476,0.3827777773439969
Illusion of Control_A quality control manager at a company from the automobiles & components industry deciding which new inspection technology to adopt to enhance product safety.,-0.16572871495298377,-0.33333333249999997,-0.18822053804030767,0.5249999991607144,0.09999999977083336,-0.09333333292888889
Illusion of Control_A quality control manager at a company from the capital goods industry deciding on the criteria for approving or rejecting a batch of products.,-0.16572871495298377,0.0,-0.44444444296296304,0.24999999905952386,0.46666666599999995,0.42063492006664144
Illusion of Control_A quality control manager at a company from the materials industry deciding which new testing protocols to implement to maintain high product standards.,-0.16572871495298377,0.0,-0.49999999833333336,-0.09999999989999997,0.17499999958680557,0.07999999992
